date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-16 00:00:00,7.141666666666667,4.641666666666667,9.641666666666666,1.4,0.0,300.0,20.35,,1014.5958333333332,
2020-01-17 00:00:00,-1.2083333333333333,-5.658333333333332,3.2416666666666663,0.0,0.0,310.0,30.58333333333333,,1030.8166666666668,
2020-01-18 00:00:00,-4.7,-7.2,-2.2,4.2,0.0,330.0,12.533333333333331,,1033.6041666666667,
2020-01-19 00:00:00,3.3166666666666664,0.26666666666666616,6.366666666666667,3.8,0.0,220.0,23.066666666666663,,1008.2125,
2020-01-20 00:00:00,-2.316666666666667,-6.216666666666667,1.583333333333333,0.0,0.0,310.0,25.85,,1021.0291666666668,
2020-01-21 00:00:00,-3.216666666666667,-7.416666666666667,0.9833333333333334,0.0,0.0,330.0,15.15,,1029.9666666666667,
2020-01-22 00:00:00,-1.1833333333333331,-5.883333333333333,3.516666666666667,0.0,0.0,0.0,8.7875,,1031.0791666666669,
2020-01-23 00:00:00,1.6666666666666667,-4.183333333333333,7.516666666666667,0.0,0.0,0.0,5.791666666666667,,1029.4041666666667,
2020-01-24 00:00:00,5.191666666666666,0.19166666666666643,10.191666666666666,0.0,0.0,0.0,5.433333333333334,,1027.6125,
2020-01-25 00:00:00,6.483333333333333,2.5833333333333335,10.383333333333333,18.9,0.0,40.0,17.2375,,1017.9083333333332,
2020-01-26 00:00:00,5.491666666666667,1.5916666666666668,9.391666666666667,0.0,0.0,250.0,16.241666666666667,,1008.825,
2020-01-27 00:00:00,4.141666666666667,0.5416666666666665,7.741666666666667,0.0,0.0,230.0,20.3875,,1006.7333333333332,
2020-01-28 00:00:00,4.9,2.95,6.8500000000000005,0.0,0.0,290.0,21.379166666666663,,1008.7875,
2020-01-29 00:00:00,3.2458333333333336,0.7458333333333336,5.745833333333334,0.0,0.0,320.0,23.566666666666663,,1016.2125,
2020-01-30 00:00:00,-0.7374999999999999,-4.5875,3.1125000000000003,0.0,0.0,10.0,13.895833333333334,,1024.7291666666667,
2020-01-31 00:00:00,2.1375,-1.7624999999999997,6.0375,0.0,0.0,20.0,8.025,,1026.5583333333334,
2020-02-01 00:00:00,4.608333333333333,2.3583333333333334,6.858333333333333,0.5,0.0,0.0,4.983333333333333,,1016.3375,
2020-02-02 00:00:00,4.308333333333333,1.8083333333333327,6.808333333333333,1.3,0.0,250.0,13.0125,,1003.025,
2020-02-03 00:00:00,6.295833333333333,-0.05416666666666625,12.645833333333332,1.0,0.0,230.0,12.316666666666668,,1006.4791666666666,
